# N  = 758484
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	11436901	23003322
1	1	14239515	23022163
2	1	14238399	23016998
3	1	13226932	23102582
4	1	15505441	23120688
5	1	11523361	23199494
6	1	11304691	23054990
7	1	15865677	29605949
8	1	11513231	23062860
9	1	13986837	23076793
10	1	14315789	23397928
11	1	11532306	23028286
12	1	15781666	29564964
13	1	15090286	23090333
14	1	11523852	23133484
15	1	11464324	23001297
16	1	15530835	23020249
17	1	12176470	23128728
18	1	11891847	23088309
19	1	11449040	23127293
