# N  = 237
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 8.3365
#
# run	success	duration[mus]	usedSteps
0	1	1402593	4500468
1	1	1421060	4500021
2	1	1371100	4500411
3	1	1375310	4500112
4	1	1363765	4500387
5	1	1369653	4500146
6	1	1404733	4500059
7	1	1404740	4500306
8	1	1396899	4500204
9	1	1371672	4501102
10	1	1411493	4500231
11	1	1358568	4500000
12	1	1379302	4500000
13	1	1386110	4500036
14	1	1335547	4500092
15	1	1359264	4500826
16	1	1394659	4500141
17	1	1452182	4500535
18	1	1353456	4500018
19	1	1436750	4500060
