# N  = 23398
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 50.6728
#
# run	success	duration[mus]	usedSteps
0	1	4846399	8014272
1	1	5154810	8012867
2	1	3217768	8058137
3	1	4300222	8008974
4	1	6050045	8003656
5	1	4066993	8003209
6	1	6358521	8000845
7	1	3826553	8005345
8	1	3278100	8000283
9	1	3278692	8011540
10	1	3210685	8008134
11	1	6271051	8007725
12	1	3241032	8017979
13	1	3389401	8010380
14	1	6281658	8004787
15	1	6304889	8069321
16	1	3139594	8014625
17	1	3309877	8006999
18	1	3568733	8000874
19	1	3913870	8000924
