# N  = 3758170
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	22540197	30232451
1	1	23304208	30169785
2	1	25416970	30138764
3	1	22757713	30252949
4	1	22410654	30084851
5	1	17063748	30495508
6	1	36164122	55601490
7	1	23936375	30017733
8	1	22089155	30081816
9	1	23713473	30004947
10	1	22777622	30217869
11	1	22828000	30307489
12	1	36324212	55590069
13	1	36375939	55588519
14	1	22437388	30421399
15	1	22816416	30255493
16	1	17062167	30423417
17	1	21259431	30396995
18	1	20125833	30113669
19	1	16802554	30085536
