# N  = 14298
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	2549061	6501898
1	1	3222368	6500129
2	1	2445083	6510401
3	1	2516845	6502553
4	1	2545481	6507609
5	1	2429970	6506054
6	1	2446852	6508133
7	1	2497610	6500182
8	1	2486903	6502703
9	1	2530264	6507781
10	1	2447215	6503666
11	1	2907167	6500541
12	1	2475707	6502837
13	1	2513358	6508392
14	1	2432714	6505021
15	1	2515729	6509988
16	1	2467644	6514585
17	1	2461194	6509806
18	1	2540151	6510790
19	1	2521287	6500896
