# N  = 9794
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	1523987	4001373
1	1	1504784	4001705
2	1	1572452	4002379
3	1	1558058	4001322
4	1	1564050	4001554
5	1	1507305	4014375
6	1	1650411	4006175
7	1	1542692	4009373
8	1	1522346	4000498
9	1	1854464	4001733
10	1	1654683	4008226
11	1	2083191	4003190
12	1	1945565	4026069
13	1	1509664	4004207
14	1	1552391	4008802
15	1	1533846	4012503
16	1	1513973	4034361
17	1	1516917	4020110
18	1	1499421	4002225
19	1	1551963	4005507
