# N  = 3615
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	1959617	5503424
1	1	1959855	5502132
2	1	1958319	5502741
3	1	1928470	5501982
4	1	1946438	5506186
5	1	1951774	5502084
6	1	1915815	5500238
7	1	1945872	5500629
8	1	1961703	5500555
9	1	1986829	5501742
10	1	1935822	5502639
11	1	1979006	5501322
12	1	2003237	5504434
13	1	1956114	5500141
14	1	1981410	5502418
15	1	1969049	5501061
16	1	1955780	5500594
17	1	1943661	5500055
18	1	1959636	5500067
19	1	1941370	5506889
