# N  = 7119
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 33.4686
#
# run	success	duration[mus]	usedSteps
0	1	1792163	4500515
1	1	1613983	4501719
2	1	1637423	4501719
3	1	1621063	4502990
4	1	1614002	4503471
5	1	1605759	4502007
6	1	1684574	4508898
7	1	1662361	4500190
8	1	1617424	4506850
9	1	1636934	4502090
10	1	1664150	4503252
11	1	1638095	4514823
12	1	1650006	4500674
13	1	1641560	4503653
14	1	1650768	4503794
15	1	1623200	4500544
16	1	1643978	4500461
17	1	1607264	4501332
18	1	1680349	4508530
19	1	1603193	4502030
