# N  = 60326
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	4955790	9016624
1	1	5213102	9048164
2	1	5845839	9015181
3	1	5607583	9011374
4	1	5990765	14509249
5	1	5189710	9020020
6	1	5482883	9010388
7	1	4841898	9023054
8	1	3684931	9028126
9	1	5317051	9014487
10	1	5626190	9016246
11	1	4765392	9003541
12	1	4821789	9009122
13	1	3744303	9035981
14	1	3679822	9008042
15	1	3986954	9025907
16	1	3649744	9024675
17	1	3673680	9025923
18	1	5160570	9005591
19	1	4660802	9032283
