# N  = 38289
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	8553311	20520883
1	1	8612827	20525958
2	1	8389889	20503007
3	1	8556540	20529728
4	1	10049485	20501640
5	1	8604809	20505766
6	1	8461542	20512706
7	1	8598242	20508390
8	1	8547305	20516130
9	1	8557077	20517945
10	1	8568355	20541541
11	1	8639521	20501861
12	1	11366344	20506549
13	1	8522736	20500564
14	1	8717360	20513535
15	1	8535048	20502941
16	1	12170244	20500659
17	1	8548655	20501398
18	1	8571599	20516621
19	1	10776960	20516464
