# N  = 4181838
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	23349481	40023867
1	1	29239488	40139850
2	1	23296579	40081233
3	1	30169455	48526210
4	1	23425960	40123569
5	1	30266275	48671922
6	1	27010610	40102513
7	1	27258780	40071490
8	1	23298882	40138018
9	1	28821553	40040063
10	1	29532139	40116890
11	1	27922472	40383548
12	1	30203147	48681051
13	1	27562399	40275206
14	1	30277672	48754036
15	1	23342399	40020827
16	1	23157741	40153180
17	1	29106557	40209900
18	1	23571553	40180073
19	1	29500824	40074110
