# N  = 39715
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	13234374	25031325
1	1	11194543	25017308
2	1	11141816	25009661
3	1	11063985	25011775
4	1	11130974	25038253
5	1	11182787	25021558
6	1	11029532	25013420
7	1	11161218	25028499
8	1	11214477	25006254
9	1	11212018	25019822
10	1	11256426	25022300
11	1	11152461	25017968
12	1	11804467	25001693
13	1	12486863	25007993
14	1	11096025	25002101
15	1	11126506	25021603
16	1	11086394	25015525
17	1	11151517	25003019
18	1	14706806	29511505
19	1	11109301	25039105
