# N  = 285999
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 100.937
#
# run	success	duration[mus]	usedSteps
0	1	18147520	32580026
1	1	20015773	32559729
2	1	20336392	32519748
3	1	21943519	39639633
4	1	16023890	32576935
5	1	19023763	32533384
6	1	21374222	32547692
7	1	16082301	32502086
8	1	21337260	32598938
9	1	18675268	32509792
10	1	21295257	32534867
11	1	21738429	39502612
12	1	19850891	32520816
13	1	21477573	32581407
14	1	21911604	39534268
15	1	20473395	32513855
16	1	21549672	32518041
17	1	16945477	32599608
18	1	16178963	32527356
19	1	19265781	32530157
