# N  = 63092
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	5616154	9000631
1	1	3650325	9023884
2	1	3741263	9063636
3	1	3618473	9007399
4	1	4744735	9023898
5	1	3711692	9039573
6	1	3737445	9002157
7	1	5118114	9018162
8	1	3607475	9009566
9	1	3752176	9015616
10	1	3837853	9013755
11	1	4932396	9008553
12	1	5236859	9013814
13	1	4906088	9028617
14	1	4909220	9003374
15	1	4326289	9008141
16	1	4510239	9017725
17	1	5058227	9003321
18	1	4026963	9081058
19	1	5702765	9000706
