# N  = 3345
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	2000255	5503460
1	1	1963126	5505099
2	1	1991591	5500716
3	1	1974346	5503439
4	1	1981526	5500586
5	1	1960511	5501582
6	1	1946810	5500557
7	1	1950958	5501282
8	1	1996519	5502993
9	1	1940884	5503175
10	1	1983666	5510458
11	1	1964732	5505112
12	1	1986540	5504856
13	1	1873254	5504435
14	1	2018083	5503124
15	1	1896893	5501091
16	1	1936411	5501230
17	1	1893276	5501512
18	1	1940998	5500396
19	1	1999657	5501338
