# N  = 3916
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	2081437	6001769
1	1	2156182	6001358
2	1	2091357	6000303
3	1	2054128	6000004
4	1	2150460	6000752
5	1	2106403	6002602
6	1	2107382	6000860
7	1	2097087	6001045
8	1	2144236	6000442
9	1	2181743	6004417
10	1	2063283	6001089
11	1	2137302	6007265
12	1	2138419	6000795
13	1	2091948	6001656
14	1	2180420	6001746
15	1	2183687	6000405
16	1	2108253	6001640
17	1	2164288	6004225
18	1	2135667	6002339
19	1	2155625	6000667
