# N  = 370
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 11.6466
#
# run	success	duration[mus]	usedSteps
0	1	1295424	4000004
1	1	1322118	4000806
2	1	1272087	4000723
3	1	1297806	4000384
4	1	1281119	4000042
5	1	1311915	4000024
6	1	1301272	4000304
7	1	1260001	4000007
8	1	1279984	4000291
9	1	1264377	4000410
10	1	1293811	4000648
11	1	1318562	4001322
12	1	1292591	4000161
13	1	1280203	4000571
14	1	1292687	4000114
15	1	1321003	4000599
16	1	1282915	4000467
17	1	1305670	4000172
18	1	1287165	4000536
19	1	1262669	4000556
