# N  = 3974008
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	25456274	33049987
1	1	25048139	33019290
2	1	27872975	40025312
3	1	22891874	33003991
4	1	25491112	36528486
5	1	25257256	36528645
6	1	25546493	36660595
7	1	22660160	33014318
8	1	25521794	36646069
9	1	22648062	33001048
10	1	25345096	36530045
11	1	22609580	33014282
12	1	25452251	36508382
13	1	22664274	33032997
14	1	25545058	36532280
15	1	25231242	36532613
16	1	22678983	33005152
17	1	22745144	33010814
18	1	22629510	33000661
19	1	25505861	36567844
