# N  = 2161659
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	26296556	34016050
1	1	29022534	34005331
2	1	23294665	34050151
3	1	27953730	34315962
4	1	33838316	34017662
5	1	30268327	34201106
6	1	30321398	34148455
7	1	29452988	34205244
8	1	29893432	34030263
9	1	31112521	34159951
10	1	28361529	34129083
11	1	30943852	34026974
12	1	23246942	34095028
13	1	32321861	34057360
14	1	31719447	34090644
15	1	28714780	34042454
16	1	32791145	34001156
17	1	23311468	34014541
18	1	23430412	34142968
19	1	23385460	34088571
