# N  = 297098
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 100.937
#
# run	success	duration[mus]	usedSteps
0	1	75498132	100012095
1	1	75359037	100238484
2	1	72268196	100183123
3	1	80584753	100018814
4	1	72588699	100013044
5	1	73478887	100017412
6	1	79914111	100004140
7	1	74331966	100021058
8	1	75185725	100021439
9	1	76755441	100024196
10	1	74057151	100012572
11	1	73136778	100052419
12	1	74746601	100063264
13	1	73565113	100122520
14	1	70150660	100053907
15	1	74302237	100104542
16	1	70678100	100019039
17	1	68109871	100032201
18	1	68760508	100009473
19	1	79761797	100129599
