# N  = 882321
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	15658299	30746436
1	1	20105815	30781611
2	1	20249884	36103477
3	1	19526342	30522528
4	1	20198435	36053043
5	1	20219995	36008311
6	1	15848086	30547119
7	1	22164677	30713680
8	1	20201636	30565218
9	1	15466004	30550288
10	1	15476061	30591240
11	1	15502121	30648387
12	1	20331993	36117308
13	1	20437277	36108957
14	1	15592024	30706414
15	1	20329653	36004773
16	1	18807037	30575314
17	1	20347639	36141217
18	1	20325528	30733151
19	1	15533001	30735037
