# N  = 880674
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	31682217	53338179
1	1	31513375	53312452
2	1	31335333	53042924
3	1	39980150	53018083
4	1	31369136	53003379
5	1	31332950	53076539
6	1	31745461	53471544
7	1	40272897	53092926
8	1	31525335	53216818
9	1	31344984	53022947
10	1	31259737	53016520
11	1	31420659	53220955
12	1	31284247	53142355
13	1	31504852	53061135
14	1	31442889	53112527
15	1	31556915	53109404
16	1	31454092	53018375
17	1	31268444	53105880
18	1	31286791	53065755
19	1	31361440	53050488
