# N  = 624
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	1016010	3001087
1	1	1013060	3000099
2	1	998219	3001023
3	1	1013944	3000137
4	1	989296	3001454
5	1	1009526	3001913
6	1	1039930	3002115
7	1	1036301	3000334
8	1	982624	3000016
9	1	1022828	3000545
10	1	1009303	3000499
11	1	983837	3002983
12	1	975006	3000043
13	1	1013855	3000647
14	1	997582	3000369
15	1	995192	3001096
16	1	1004520	3000000
17	1	1042196	3000058
18	1	1004059	3000185
19	1	997720	3000022
