# N  = 765542
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	21535707	36550320
1	1	26476074	45693990
2	1	26523377	45580240
3	1	25362429	36614269
4	1	21278544	36697008
5	1	24543677	36752091
6	1	24585432	36535974
7	1	26584561	45510465
8	1	26158545	42044624
9	1	26769011	36521231
10	1	24609369	36545403
11	1	26365128	45526411
12	1	24989485	36643376
13	1	26191357	42079810
14	1	25034884	36544473
15	1	26588347	45693921
16	1	21208272	36563075
17	1	25783647	36751536
18	1	21190392	36531586
19	1	21322152	36548264
