# N  = 34670
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	4235074	8034171
1	1	4374759	8006743
2	1	4415515	8017696
3	1	4269929	8048053
4	1	4805815	8006419
5	1	4431598	8091411
6	1	3224153	8020497
7	1	3550687	8009007
8	1	4213618	8021520
9	1	4541050	8017499
10	1	4194635	8016270
11	1	4076891	8039948
12	1	3322073	8019025
13	1	4409993	8001879
14	1	3234093	8053621
15	1	4718077	8049416
16	1	4470107	8000984
17	1	4595366	8013380
18	1	4438221	8042390
19	1	4153276	8013135
