# N  = 469592
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 100.937
#
# run	success	duration[mus]	usedSteps
0	1	16761427	29530846
1	1	18794059	29512774
2	1	19808978	29504564
3	1	16624942	29546533
4	1	18752810	29504556
5	1	19305006	29549399
6	1	18164049	29560857
7	1	18607181	29525324
8	1	14509095	29512968
9	1	18923285	29617768
10	1	17940137	29513112
11	1	18832791	29506238
12	1	18424138	29532131
13	1	16631538	29559321
14	1	14811050	29523365
15	1	18186762	29521329
16	1	14559305	29576825
17	1	17219539	29510858
18	1	14521351	29507023
19	1	19024366	29529415
