# N  = 15068
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	3020209	8001316
1	1	3116378	8002093
2	1	3072063	8000940
3	1	3142154	8004177
4	1	3587119	8005760
5	1	4293035	8005030
6	1	3058530	8007928
7	1	3087177	8000870
8	1	3091213	8000813
9	1	4314230	8002098
10	1	3051568	8001257
11	1	3096656	8002579
12	1	3110434	8004875
13	1	3013180	8002742
14	1	3035916	8003859
15	1	3094690	8012020
16	1	3049191	8010927
17	1	3106351	8005236
18	1	3110589	8007685
19	1	3123789	8001230
