# N  = 278919
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 100.937
#
# run	success	duration[mus]	usedSteps
0	1	10433584	20651023
1	1	10344691	20621030
2	1	10321781	20520656
3	1	10275774	20502937
4	1	10314846	20604543
5	1	12261827	20521938
6	1	10319844	20515055
7	1	10330611	20510444
8	1	10354596	20609053
9	1	12691115	20520898
10	1	10313582	20525671
11	1	10303703	20501527
12	1	10243309	20503666
13	1	10378939	20548200
14	1	12628000	20648928
15	1	10274237	20501138
16	1	12162653	20544208
17	1	13496706	20517628
18	1	10324098	20520993
19	1	13819456	20503150
