# N  = 667
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	6410825	18000016
1	1	6418667	18000030
2	1	6415870	18000007
3	1	6473118	18000053
4	1	6415247	18000019
5	1	6384390	18000021
6	1	6410680	18000009
7	1	6440901	18000008
8	1	6390937	18000095
9	1	6293553	18000014
10	1	6350800	18000000
11	1	6443503	18000000
12	1	6460429	18000046
13	1	6439589	18000087
14	1	6387363	18000024
15	1	6432983	18000000
16	1	6295826	18000130
17	1	6403407	18000014
18	1	6388268	18000030
19	1	6464650	18000058
