# N  = 3006
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	2812479	8000427
1	1	2911509	8002154
2	1	2870348	8001160
3	1	2817039	8000223
4	1	2834093	8001415
5	1	2891425	8001138
6	1	2851487	8000170
7	1	2900967	8000333
8	1	2831087	8000206
9	1	2855932	8000758
10	1	2900180	8000383
11	1	2844969	8000441
12	1	2856398	8000400
13	1	2799146	8000804
14	1	2925508	8003023
15	1	2790812	8000106
16	1	2820008	8000391
17	1	2796907	8000670
18	1	2837867	8001951
19	1	2808261	8000156
