# N  = 54106
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	3556460	8006094
1	1	3741200	8000636
2	1	3988638	9500711
3	1	4130387	9500488
4	1	4119785	9501079
5	1	4041686	9502995
6	1	4034398	9500888
7	1	3263305	8029304
8	1	4108129	9501579
9	1	3668864	8002458
10	1	4378152	8026641
11	1	3342565	8034091
12	1	3263989	8020910
13	1	4033818	9500341
14	1	4063472	9503254
15	1	4138935	9500506
16	1	3905467	8021592
17	1	4030120	9503896
18	1	3399736	8001267
19	1	3670428	8038716
