# N  = 1000
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	1682665	5001378
1	1	1658040	5000000
2	1	1684186	5001465
3	1	1660888	5000338
4	1	1650980	5000938
5	1	1695878	5001078
6	1	1713256	5003148
7	1	1654807	5000487
8	1	1666261	5001310
9	1	1634227	5001705
10	1	1686013	5001579
11	1	1696171	5001088
12	1	1672164	5000850
13	1	1672025	5000129
14	1	1669581	5000114
15	1	1630004	5000515
16	1	1663527	5000484
17	1	1687074	5000448
18	1	1671495	5001208
19	1	1701541	5000414
