# N  = 29053
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 50.6728
#
# run	success	duration[mus]	usedSteps
0	1	13362279	29519945
1	1	16264175	29500400
2	1	13310513	29501723
3	1	13688877	29500637
4	1	13703494	29502073
5	1	13393119	29505377
6	1	13425532	29503917
7	1	14891962	29500283
8	1	15704995	29500751
9	1	14833235	29500195
10	1	15429167	29504725
11	1	13437762	29503460
12	1	15018069	29501043
13	1	14880013	29501619
14	1	13310307	29501136
15	1	15393649	29530253
16	1	15392096	29501463
17	1	16368275	29501330
18	1	14794570	29512788
19	1	14156776	29508160
