# N  = 2475
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	4232811	11000115
1	1	4235631	11000447
2	1	4273623	11002131
3	1	4362888	11000716
4	1	4253610	11003130
5	1	4234826	11000418
6	1	4394466	11000112
7	1	4231933	11000448
8	1	4197263	11000847
9	1	4202062	11000861
10	1	4205772	11000188
11	1	4286718	11000199
12	1	4247142	11000698
13	1	4198710	11000857
14	1	4196399	11000092
15	1	4269273	11000900
16	1	4247696	11000989
17	1	4258405	11000656
18	1	4260645	11000060
19	1	4217872	11001986
