# N  = 699968
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	16879778	26042138
1	1	14495651	26380893
2	1	16550262	26027019
3	1	13142899	26016991
4	1	17083937	26007684
5	1	16523458	26007531
6	1	15836007	26033963
7	1	13198787	26131457
8	1	17092104	26071610
9	1	18978313	26497726
10	1	13109601	26002319
11	1	17773821	26035253
12	1	17242298	26097904
13	1	13067488	26150683
14	1	13203197	26092729
15	1	16401926	26019032
16	1	16304181	26000844
17	1	13154669	26064356
18	1	15480373	26163602
19	1	13060341	26011003
