# N  = 95943
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 72.9444
#
# run	success	duration[mus]	usedSteps
0	1	11059193	25504451
1	1	12944078	25520797
2	1	12756992	25508546
3	1	12420065	25500276
4	1	14142979	25506513
5	1	14549104	25502757
6	1	13583257	25501998
7	1	11113861	25505246
8	1	12462567	25519004
9	1	13301528	25511065
10	1	11116128	25509892
11	1	14860254	25503811
12	1	10927968	25521151
13	1	12784031	25508787
14	1	15130109	25505122
15	1	15324376	25513477
16	1	13734709	25503242
17	1	11085448	25516799
18	1	12705956	25500222
19	1	13735562	25507751
