# N  = 502
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 11.6466
#
# run	success	duration[mus]	usedSteps
0	1	1878308	6000066
1	1	1967329	6000005
2	1	1942275	6000068
3	1	1900850	6000016
4	1	1911107	6000164
5	1	1938630	6000077
6	1	1940249	6000064
7	1	1897956	6000077
8	1	1919494	6000025
9	1	1926979	6000000
10	1	1864133	6000050
11	1	1986796	6000016
12	1	1975660	6000008
13	1	1937042	6000032
14	1	1937470	6000024
15	1	1970184	6000006
16	1	1922229	6000111
17	1	1968865	6000099
18	1	1959559	6000063
19	1	1904901	6000007
