# N  = 412646
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 100.937
#
# run	success	duration[mus]	usedSteps
0	1	22885917	37013720
1	1	22714758	37011942
2	1	26425183	41031374
3	1	26608809	37009430
4	1	29021841	37003770
5	1	22692104	37006017
6	1	27060917	37002596
7	1	28006981	41004875
8	1	26399895	37001380
9	1	28618859	41022449
10	1	22797276	37008695
11	1	28128227	37003209
12	1	27740195	41002530
13	1	28975271	37005726
14	1	22730004	37011065
15	1	29565197	37007828
16	1	22725612	37014580
17	1	22688751	37027681
18	1	23543624	41017560
19	1	24132854	37006448
