# N  = 2631694
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	21184494	37097155
1	1	25824597	37124246
2	1	22959893	37220868
3	1	27716423	45336365
4	1	45046047	48013337
5	1	21238714	37051630
6	1	28653988	37225883
7	1	27536594	45103817
8	1	27580835	45091916
9	1	21322503	37072927
10	1	21215029	37024640
11	1	21383791	37158049
12	1	27175479	37474270
13	1	29412858	37230894
14	1	27653167	45015217
15	1	27567302	45046655
16	1	21309571	37054444
17	1	27789143	45440844
18	1	21326249	37145889
19	1	28393744	37269946
