# N  = 3023043
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	123845997	144454590
1	0	153972855	0
2	0	141048134	0
3	0	140557350	0
4	1	126327613	144340509
5	1	128019804	144076420
6	0	144971647	0
7	0	150221992	0
8	0	141109680	0
9	1	122643567	144008129
10	0	157349229	0
11	1	123673046	144037512
12	1	148292036	144192022
13	1	117516642	144303030
14	0	139817188	0
15	1	120036336	144371637
16	1	126515840	144014401
17	0	148865329	0
18	0	158793125	0
19	1	118540409	144286656
