# N  = 735
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	3033021	9000249
1	1	2988714	9000268
2	1	2988080	9000042
3	1	2980168	9000644
4	1	2998305	9000101
5	1	2927655	9000047
6	1	2945750	9000455
7	1	2970178	9000737
8	1	2982520	9000000
9	1	2921293	9000326
10	1	2971042	9001163
11	1	2941944	9000054
12	1	3010038	9000277
13	1	3006277	9000174
14	1	3010415	9000156
15	1	2940918	9000331
16	1	2949146	9001001
17	1	3004910	9000090
18	1	3011751	9000045
19	1	2992347	9000106
