# N  = 61897
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	13813244	29503325
1	1	15291928	29533874
2	1	15339442	34004370
3	1	13976189	29503936
4	1	14025509	29521626
5	1	14652014	29518884
6	1	15102980	29508458
7	1	13853972	29535456
8	1	15394740	34002975
9	1	15195361	34001844
10	1	13845486	29564790
11	1	15309771	34004419
12	1	15295115	34006848
13	1	15329837	29512632
14	1	13955141	29523451
15	1	13799708	29500045
16	1	13877973	29502141
17	1	14993120	29503977
18	1	15390922	29518118
19	1	13843487	29512144
