# N  = 9800
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	1897371	4001718
1	1	1509237	4001026
2	1	1569764	4003633
3	1	1522231	4003153
4	1	1548990	4002350
5	1	1570860	4002984
6	1	1540058	4001320
7	1	1558222	4004783
8	1	1495231	4000303
9	1	1573725	4005754
10	1	1525103	4004004
11	1	1485655	4000751
12	1	1524336	4001624
13	1	1554088	4000641
14	1	1508463	4011423
15	1	1551698	4003873
16	1	1534257	4002857
17	1	1514981	4000716
18	1	1486086	4004048
19	1	1535391	4000577
