# N  = 2263
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	5107922	13000060
1	1	5106208	13000073
2	1	5084762	13000010
3	1	5076036	13000153
4	1	5000797	13000014
5	1	5024345	13000011
6	1	4963394	13000152
7	1	5049686	13000201
8	1	4947937	13000108
9	1	5057990	13000092
10	1	5033632	13000073
11	1	5024195	13000163
12	1	5010530	13000106
13	1	5061171	13000014
14	1	5035380	13000161
15	1	5000949	13000087
16	1	4938303	13000111
17	1	5023014	13000682
18	1	4992310	13000131
19	1	4985171	13000109
