# N  = 11682
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	2278283	6010387
1	1	2289017	6008498
2	1	2317440	6014683
3	1	2313413	6000181
4	1	2263450	6001292
5	1	2793335	6001562
6	1	2258639	6013400
7	1	2339353	6008972
8	1	2310959	6002246
9	1	2329225	6002297
10	1	2301498	6000251
11	1	2278779	6013800
12	1	2305163	6003444
13	1	2340779	6000816
14	1	2288270	6007137
15	1	2278920	6009290
16	1	2874313	6004757
17	1	2320305	6010528
18	1	2272132	6000318
19	1	2264027	6004901
