# N  = 3920
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	1818836	5004987
1	1	1737383	5006512
2	1	1793278	5006229
3	1	1797500	5000598
4	1	1797774	5002041
5	1	1780061	5002926
6	1	1733321	5002712
7	1	1787725	5003056
8	1	1816456	5000256
9	1	1790411	5000693
10	1	1794727	5006113
11	1	1778871	5004495
12	1	1792065	5000142
13	1	1730570	5001390
14	1	1808799	5002137
15	1	1786787	5001490
16	1	1784733	5000446
17	1	1791630	5009816
18	1	1795498	5002189
19	1	1758674	5001786
