# N  = 41829
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	9507182	23000234
1	1	9730193	23006038
2	1	11725153	23002533
3	1	10934453	23004654
4	1	9708023	23006200
5	1	9639684	23001153
6	1	9701554	23006566
7	1	9620726	23013314
8	1	12909358	23008991
9	1	9687137	23028124
10	1	9672927	23003981
11	1	9603344	23000462
12	1	12933851	23006117
13	1	9628919	23011238
14	1	11720459	23009404
15	1	9572295	23000276
16	1	10106419	23006869
17	1	9665459	23000638
18	1	9499472	23005366
19	1	9598317	23010065
