# N  = 8984
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	1529014	4003623
1	1	1908480	4001949
2	1	1518078	4003046
3	1	2450928	4000180
4	1	1495266	4004822
5	1	1515162	4004792
6	1	1534061	4003340
7	1	2543639	4003014
8	1	1515562	4001450
9	1	1530594	4000758
10	1	1568701	4001656
11	1	1909908	4011638
12	1	1536270	4003311
13	1	1515405	4004768
14	1	1491096	4002257
15	1	1483498	4002252
16	1	1576238	4001193
17	1	1654495	4007825
18	1	1500154	4000846
19	1	1553658	4004375
