# N  = 15686
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	2736169	7001002
1	1	2662630	7017452
2	1	2717468	7003828
3	1	2661144	7003397
4	1	3008956	7011231
5	1	3823409	7006870
6	1	2678749	7011717
7	1	2691951	7000678
8	1	2674079	7018883
9	1	3422755	7007044
10	1	2686433	7004319
11	1	2684957	7002232
12	1	2633763	7009882
13	1	4027472	7006935
14	1	3475464	7007268
15	1	2627031	7009657
16	1	3469139	7000169
17	1	2697386	7029567
18	1	2698697	7001029
19	1	2716606	7003778
