# N  = 387954
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 100.937
#
# run	success	duration[mus]	usedSteps
0	1	10646708	21032110
1	1	10790449	21056401
2	1	10650588	21070362
3	1	10632590	21030639
4	1	9393643	19606420
5	1	10646090	21106198
6	1	10611369	21025737
7	1	10646983	21083680
8	1	10637070	21011756
9	1	9483924	19662063
10	1	10673595	21010365
11	1	9862090	19537227
12	1	10658974	21023901
13	1	10499625	21069469
14	1	9348183	19508327
15	1	10645706	21003680
16	1	10618061	21012291
17	1	9528448	19545012
18	1	9611492	19547431
19	1	10569985	21031567
