# N  = 2984162
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	32327570	45080192
1	1	34784071	49132103
2	1	31797128	45031926
3	1	39325248	45195149
4	1	40102966	45115060
5	1	41451215	45021240
6	1	41398312	45088823
7	1	39681702	45267594
8	1	41311129	45062954
9	1	37911809	49188045
10	1	34775937	49126352
11	1	40998090	49397477
12	1	40103240	49219549
13	1	62623684	71179874
14	1	32001121	45248485
15	1	41317194	45164606
16	1	47324841	45009204
17	1	38413343	45069096
18	1	35169422	49367548
19	1	34838165	49146549
