# N  = 33365
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	6260145	14510659
1	1	6312924	14500870
2	1	6269132	14507830
3	1	6292052	14500609
4	1	6278626	14503918
5	1	6237674	14501757
6	1	6197592	14502127
7	1	8290460	14500100
8	1	6208187	14501432
9	1	6323142	14502302
10	1	6195954	14514437
11	1	6371688	14507111
12	1	6293662	14508211
13	1	6268051	14501165
14	1	6335491	14508599
15	1	6200395	14516323
16	1	6301874	14508350
17	1	8124212	14502810
18	1	6341853	14500468
19	1	6328516	14501225
