# N  = 55863
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	4005489	7530265
1	1	3912967	7522525
2	1	4390798	7552186
3	1	3938927	7519852
4	1	3830447	7531478
5	1	3402457	7507814
6	1	3950192	7504838
7	1	3062920	7521850
8	1	3025239	7550126
9	1	4515128	7522388
10	1	4015074	7500309
11	1	4887013	7515916
12	1	3617617	7511639
13	1	3687441	7505037
14	1	2955478	7519014
15	1	3923959	7529624
16	1	4157152	7501688
17	1	4570771	7507151
18	1	3567520	7512014
19	1	3013553	7545053
