# N  = 111239
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 72.9444
#
# run	success	duration[mus]	usedSteps
0	1	19329572	28037639
1	1	14937909	28044073
2	1	14879540	28001931
3	1	15064776	28027793
4	1	14972619	28004380
5	1	15110164	28003739
6	1	14875295	28004416
7	1	14976929	28006452
8	1	14937924	28029483
9	1	15047539	28005297
10	1	14981918	28002311
11	1	14949205	28023050
12	1	14953437	28050860
13	1	14948687	28012464
14	1	14970387	28021585
15	1	15104841	28035625
16	1	18814461	28008341
17	1	18161085	28056826
18	1	14932448	28009568
19	1	18321176	28101377
