# N  = 8497
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	7720916	18000437
1	1	7734470	18003015
2	1	7748364	18000878
3	1	9473284	18000629
4	1	7861191	18000583
5	1	7741065	18000577
6	1	7790409	18000149
7	1	7785186	18000464
8	1	7746373	18000405
9	1	7737553	18000098
10	1	7742928	18004260
11	1	9411815	18000776
12	1	7808695	18000649
13	1	7765525	18002563
14	1	7872986	18000473
15	1	7814404	18001361
16	1	7782197	18008388
17	1	7748310	18007602
18	1	7744265	18001556
19	1	7781708	18001626
