# N  = 856
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	1278231	4000358
1	1	1349236	4001114
2	1	1330903	4000047
3	1	1337967	4000037
4	1	1350053	4000081
5	1	1364419	4000009
6	1	1361341	4000421
7	1	1342514	4000833
8	1	1365633	4000813
9	1	1333977	4002573
10	1	1330617	4000971
11	1	1337733	4000964
12	1	1354728	4002486
13	1	1343406	4000013
14	1	1324597	4001326
15	1	1339613	4000321
16	1	1349614	4000515
17	1	1291699	4000047
18	1	1351505	4001050
19	1	1370603	4000740
