# N  = 4001826
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	23103334	30647133
1	1	22614169	37477378
2	1	22429344	37193805
3	1	22349446	30812209
4	1	22490615	37312532
5	1	22165065	37023516
6	1	22121846	30635139
7	1	37304970	57095996
8	1	22387058	37259806
9	1	17296482	30604960
10	1	17427635	30894798
11	1	20697321	30543614
12	1	21472633	30935678
13	1	17161193	30516385
14	1	20890995	30567180
15	1	22426469	37290039
16	1	21295986	30548916
17	1	17281536	30592131
18	1	20531676	30623642
19	1	29010653	43342896
