# N  = 364039
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 100.937
#
# run	success	duration[mus]	usedSteps
0	1	21548510	35519941
1	1	21897878	37033413
2	1	19696322	37044626
3	1	19472486	37059204
4	1	19496074	37061995
5	1	19457324	37061737
6	1	19537569	37103064
7	1	19421402	37017155
8	1	21579881	35557619
9	1	19453506	37003952
10	1	19420173	37068465
11	1	21480133	35505260
12	1	19655769	37092414
13	1	19537635	37009721
14	1	19668560	37053112
15	1	23256664	42012753
16	1	19390432	37083653
17	1	19523580	37076621
18	1	19470359	37050528
19	1	23444489	37087876
