# N  = 16331
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	5625018	14507964
1	1	5653106	14500511
2	1	5599363	14501905
3	1	5597140	14505120
4	1	5545290	14504178
5	1	5556268	14501790
6	1	5600427	14506005
7	1	5573720	14508576
8	1	5642480	14516826
9	1	5578858	14504557
10	1	5493755	14500501
11	1	5580698	14502255
12	1	5542410	14509145
13	1	5637323	14503848
14	1	5629783	14503138
15	1	5601641	14509815
16	1	5650588	14513017
17	1	5671074	14501935
18	1	5662129	14503341
19	1	5512042	14502321
