# N  = 14829
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	3760044	7503313
1	1	2777948	7504428
2	1	2869055	7508081
3	1	2889573	7506787
4	1	2825627	7519332
5	1	2839186	7510562
6	1	3070147	7500780
7	1	2883640	7508630
8	1	2857766	7500047
9	1	2892254	7500469
10	1	2875279	7504102
11	1	2885222	7527530
12	1	2881919	7502761
13	1	2855050	7515074
14	1	2879175	7506201
15	1	2861797	7527468
16	1	4474457	7506504
17	1	2790480	7500578
18	1	2853260	7501856
19	1	2797350	7500640
