# N  = 39553
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	14667026	25514865
1	1	14052683	25503406
2	1	13292478	25500301
3	1	14117714	25500044
4	1	14023237	25525075
5	1	12330401	25510982
6	1	13369145	25507785
7	1	12271831	25511215
8	1	12286289	25510525
9	1	13954862	25535996
10	1	14912561	25514245
11	1	12278129	25503244
12	1	12336482	25508924
13	1	12245329	25511566
14	1	12312921	25545580
15	1	12137883	25513900
16	1	13830233	25518613
17	1	12271533	25502420
18	1	13904902	25502003
19	1	13533036	25509392
