# N  = 482574
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 100.937
#
# run	success	duration[mus]	usedSteps
0	1	69427070	103501034
1	1	75726896	103535486
2	1	76873043	103619899
3	1	69045652	103533180
4	1	76209189	103547282
5	1	69078173	103669375
6	1	77899659	103755065
7	1	83779203	116151853
8	1	78484247	103503904
9	1	77200765	105003875
10	1	76346381	103536469
11	1	74022677	103743428
12	1	76629980	103557079
13	1	74446315	105161803
14	1	69057226	103759886
15	1	74599542	103552528
16	1	69232437	103688506
17	1	69444152	103916650
18	1	69223154	103928563
19	1	68919519	103572567
