# N  = 745
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	2988884	9000606
1	1	2983487	9000096
2	1	3031379	9000000
3	1	3018349	9000277
4	1	2973275	9000409
5	1	3061106	9000035
6	1	3067165	9000027
7	1	2988236	9000698
8	1	2995519	9000062
9	1	2958363	9000229
10	1	3002516	9000184
11	1	2954326	9000668
12	1	3006814	9000512
13	1	2918053	9001809
14	1	2971349	9000662
15	1	2953191	9000485
16	1	3019969	9000183
17	1	3017748	9000139
18	1	3025945	9000965
19	1	2978135	9001689
