# N  = 453361
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 100.937
#
# run	success	duration[mus]	usedSteps
0	1	33925366	58523114
1	1	33634173	58503244
2	1	43309791	58521445
3	1	33684343	58507622
4	1	33653651	58515881
5	1	33849970	58563083
6	1	33813361	58500070
7	1	33777751	58529910
8	1	33741773	58503057
9	1	34019178	58503846
10	1	41507317	58504218
11	1	44383062	58519739
12	1	33697529	58510154
13	1	33685208	58525198
14	1	33690964	58520563
15	1	33801803	58511912
16	1	33705414	58514091
17	1	33649122	58523445
18	1	33709426	58506247
19	1	33637057	58500379
